"","Total Population","NAME","state","county","Census.Tract","n","avg_calls","id","alt_boro","alt_ct"
"256",3632,"Census Tract 216, Kings County, New York","36","47","021600",1,0.000275330396475771,"36047021600","3","3021600"
"257",3614,"Census Tract 217, Kings County, New York","36","47","021700",1,0.000276701715550636,"36047021700","3","3021700"
"258",4220,"Census Tract 218, Kings County, New York","36","47","021800",2,0.0004739336492891,"36047021800","3","3021800"
"259",3828,"Census Tract 219, Kings County, New York","36","47","021900",1,0.00026123301985371,"36047021900","3","3021900"
"260",4950,"Census Tract 220, Kings County, New York","36","47","022000",4,0.000808080808080808,"36047022000","3","3022000"
"261",3711,"Census Tract 221, Kings County, New York","36","47","022100",2,0.000538938291565616,"36047022100","3","3022100"
"262",3606,"Census Tract 222, Kings County, New York","36","47","022200",2,0.000554631170271769,"36047022200","3","3022200"
"263",5291,"Census Tract 224, Kings County, New York","36","47","022400",1,0.000189000189000189,"36047022400","3","3022400"
"264",2443,"Census Tract 226, Kings County, New York","36","47","022600",1,0.000409332787556283,"36047022600","3","3022600"
"265",3017,"Census Tract 227, Kings County, New York","36","47","022700",2,0.000662910175671197,"36047022700","3","3022700"
"266",3488,"Census Tract 228, Kings County, New York","36","47","022800",2,0.000573394495412844,"36047022800","3","3022800"
"267",3209,"Census Tract 229, Kings County, New York","36","47","022900",5,0.0015581177937052,"36047022900","3","3022900"
"268",4401,"Census Tract 230, Kings County, New York","36","47","023000",1,0.000227221086116792,"36047023000","3","3023000"
"269",3204,"Census Tract 231, Kings County, New York","36","47","023100",5,0.0015605493133583,"36047023100","3","3023100"
"270",4835,"Census Tract 233, Kings County, New York","36","47","023300",2,0.000413650465356774,"36047023300","3","3023300"
"271",5050,"Census Tract 234, Kings County, New York","36","47","023400",2,0.000396039603960396,"36047023400","3","3023400"
"272",1993,"Census Tract 241, Kings County, New York","36","47","024100",3,0.00150526843953838,"36047024100","3","3024100"
"273",3668,"Census Tract 243, Kings County, New York","36","47","024300",2,0.00054525627044711,"36047024300","3","3024300"
"274",3899,"Census Tract 245, Kings County, New York","36","47","024500",2,0.000512952038984355,"36047024500","3","3024500"
"275",2056,"Census Tract 247, Kings County, New York","36","47","024700",2,0.000972762645914397,"36047024700","3","3024700"
"276",4144,"Census Tract 249, Kings County, New York","36","47","024900",2,0.000482625482625483,"36047024900","3","3024900"
"277",3857,"Census Tract 251, Kings County, New York","36","47","025100",4,0.00103707544723879,"36047025100","3","3025100"
"278",2184,"Census Tract 253, Kings County, New York","36","47","025300",10,0.00457875457875458,"36047025300","3","3025300"
"279",3453,"Census Tract 254, Kings County, New York","36","47","025400",2,0.000579206487112656,"36047025400","3","3025400"
"280",5547,"Census Tract 255, Kings County, New York","36","47","025500",3,0.000540832882639265,"36047025500","3","3025500"
"281",1674,"Census Tract 257, Kings County, New York","36","47","025700",2,0.001194743130227,"36047025700","3","3025700"
"282",4878,"Census Tract 258, Kings County, New York","36","47","025800",2,0.000410004100041,"36047025800","3","3025800"
"283",3462,"Census Tract 260, Kings County, New York","36","47","026000",3,0.000866551126516464,"36047026000","3","3026000"
"284",4327,"Census Tract 261, Kings County, New York","36","47","026100",3,0.000693321007626531,"36047026100","3","3026100"
"285",2481,"Census Tract 262, Kings County, New York","36","47","026200",1,0.000403063280935107,"36047026200","3","3026200"
"286",1795,"Census Tract 263, Kings County, New York","36","47","026300",4,0.00222841225626741,"36047026300","3","3026300"
"287",3943,"Census Tract 265, Kings County, New York","36","47","026500",1,0.000253613999492772,"36047026500","3","3026500"
"288",3428,"Census Tract 266, Kings County, New York","36","47","026600",2,0.00058343057176196,"36047026600","3","3026600"
"289",2729,"Census Tract 271, Kings County, New York","36","47","027100",3,0.00109930377427629,"36047027100","3","3027100"
"290",3337,"Census Tract 273, Kings County, New York","36","47","027300",5,0.00149835181300569,"36047027300","3","3027300"
"291",3961,"Census Tract 275, Kings County, New York","36","47","027500",3,0.000757384498863923,"36047027500","3","3027500"
"292",3362,"Census Tract 277, Kings County, New York","36","47","027700",2,0.000594883997620464,"36047027700","3","3027700"
"293",3310,"Census Tract 279, Kings County, New York","36","47","027900",5,0.00151057401812689,"36047027900","3","3027900"
"294",1602,"Census Tract 280, Kings County, New York","36","47","028000",1,0.000624219725343321,"36047028000","3","3028000"
"295",4218,"Census Tract 281, Kings County, New York","36","47","028100",2,0.000474158368895211,"36047028100","3","3028100"
"296",3298,"Census Tract 283, Kings County, New York","36","47","028300",2,0.000606428138265616,"36047028300","3","3028300"
"297",3434,"Census Tract 284, Kings County, New York","36","47","028400",2,0.0005824111822947,"36047028400","3","3028400"
"298",4375,"Census Tract 286, Kings County, New York","36","47","028600",2,0.000457142857142857,"36047028600","3","3028600"
"299",3243,"Census Tract 287, Kings County, New York","36","47","028700",5,0.00154178230033919,"36047028700","3","3028700"
"300",2716,"Census Tract 288, Kings County, New York","36","47","028800",1,0.000368188512518409,"36047028800","3","3028800"
"301",3387,"Census Tract 289, Kings County, New York","36","47","028900",1,0.000295246530853262,"36047028900","3","3028900"
"302",3327,"Census Tract 290, Kings County, New York","36","47","029000",1,0.000300571085061617,"36047029000","3","3029000"
"303",2885,"Census Tract 291, Kings County, New York","36","47","029100",6,0.00207972270363951,"36047029100","3","3029100"
"304",3163,"Census Tract 293, Kings County, New York","36","47","029300",4,0.00126462219411951,"36047029300","3","3029300"
"305",2151,"Census Tract 294, Kings County, New York","36","47","029400",1,0.000464900046490005,"36047029400","3","3029400"
"306",3542,"Census Tract 295, Kings County, New York","36","47","029500",3,0.000846979107848673,"36047029500","3","3029500"
"307",3553,"Census Tract 297, Kings County, New York","36","47","029700",2,0.00056290458767239,"36047029700","3","3029700"
"308",1960,"Census Tract 299, Kings County, New York","36","47","029900",1,0.000510204081632653,"36047029900","3","3029900"
"309",1623,"Census Tract 309, Kings County, New York","36","47","030900",3,0.00184842883548983,"36047030900","3","3030900"
"310",3667,"Census Tract 317.01, Kings County, New York","36","47","031701",12,0.00327242977911099,"36047031701","3","3031701"
"311",7224,"Census Tract 326, Kings County, New York","36","47","032600",4,0.000553709856035437,"36047032600","3","3032600"
"312",2922,"Census Tract 335, Kings County, New York","36","47","033500",1,0.000342231348391513,"36047033500","3","3033500"
"313",4197,"Census Tract 339, Kings County, New York","36","47","033900",1,0.000238265427686443,"36047033900","3","3033900"
"314",2005,"Census Tract 348, Kings County, New York","36","47","034800",1,0.000498753117206983,"36047034800","3","3034800"
"315",6103,"Census Tract 349, Kings County, New York","36","47","034900",2,0.000327707684745207,"36047034900","3","3034900"
"316",2914,"Census Tract 350, Kings County, New York","36","47","035000",2,0.000686341798215511,"36047035000","3","3035000"
"317",4598,"Census Tract 351, Kings County, New York","36","47","035100",1,0.000217485863418878,"36047035100","3","3035100"
"318",1112,"Census Tract 352, Kings County, New York","36","47","035200",1,0.000899280575539568,"36047035200","3","3035200"
"319",5211,"Census Tract 353, Kings County, New York","36","47","035300",2,0.000383803492611783,"36047035300","3","3035300"
"320",5011,"Census Tract 355, Kings County, New York","36","47","035500",1,0.000199560965875075,"36047035500","3","3035500"
"321",5124,"Census Tract 356.02, Kings County, New York","36","47","035602",1,0.000195160031225605,"36047035602","3","3035602"
"322",2330,"Census Tract 361, Kings County, New York","36","47","036100",4,0.00171673819742489,"36047036100","3","3036100"
"323",3707,"Census Tract 362, Kings County, New York","36","47","036200",2,0.000539519827353655,"36047036200","3","3036200"
"324",4684,"Census Tract 369, Kings County, New York","36","47","036900",2,0.000426985482493595,"36047036900","3","3036900"
"325",4060,"Census Tract 371, Kings County, New York","36","47","037100",1,0.000246305418719212,"36047037100","3","3037100"
"326",3997,"Census Tract 373, Kings County, New York","36","47","037300",2,0.000500375281461096,"36047037300","3","3037300"
"327",3836,"Census Tract 374.02, Kings County, New York","36","47","037402",1,0.000260688216892596,"36047037402","3","3037402"
"328",3469,"Census Tract 377, Kings County, New York","36","47","037700",3,0.000864802536754108,"36047037700","3","3037700"
"329",4318,"Census Tract 381, Kings County, New York","36","47","038100",1,0.000231588698471515,"36047038100","3","3038100"
"330",3178,"Census Tract 383, Kings County, New York","36","47","038300",1,0.000314663310258024,"36047038300","3","3038300"
"331",3255,"Census Tract 385, Kings County, New York","36","47","038500",2,0.000614439324116743,"36047038500","3","3038500"
"332",2988,"Census Tract 386, Kings County, New York","36","47","038600",1,0.000334672021419009,"36047038600","3","3038600"
"333",3616,"Census Tract 387, Kings County, New York","36","47","038700",1,0.000276548672566372,"36047038700","3","3038700"
"334",2493,"Census Tract 389, Kings County, New York","36","47","038900",2,0.000802246289610911,"36047038900","3","3038900"
"335",2229,"Census Tract 392, Kings County, New York","36","47","039200",1,0.000448631673396142,"36047039200","3","3039200"
"336",3102,"Census Tract 393, Kings County, New York","36","47","039300",6,0.00193423597678917,"36047039300","3","3039300"
"337",3238,"Census Tract 397, Kings County, New York","36","47","039700",3,0.000926497838171711,"36047039700","3","3039700"
"338",4059,"Census Tract 399, Kings County, New York","36","47","039900",3,0.00073909830007391,"36047039900","3","3039900"
"339",3517,"Census Tract 401, Kings County, New York","36","47","040100",1,0.000284333238555587,"36047040100","3","3040100"
"340",2552,"Census Tract 402, Kings County, New York","36","47","040200",1,0.000391849529780564,"36047040200","3","3040200"
"341",3134,"Census Tract 406, Kings County, New York","36","47","040600",1,0.000319081046585833,"36047040600","3","3040600"
"343",3274,"Census Tract 408, Kings County, New York","36","47","040800",1,0.00030543677458766,"36047040800","3","3040800"
"344",3372,"Census Tract 409, Kings County, New York","36","47","040900",9,0.00266903914590747,"36047040900","3","3040900"
"345",2832,"Census Tract 411, Kings County, New York","36","47","041100",2,0.000706214689265537,"36047041100","3","3041100"
"346",3315,"Census Tract 413, Kings County, New York","36","47","041300",3,0.000904977375565611,"36047041300","3","3041300"
"347",3482,"Census Tract 415, Kings County, New York","36","47","041500",3,0.000861573808156232,"36047041500","3","3041500"
"348",3538,"Census Tract 417, Kings County, New York","36","47","041700",1,0.000282645562464669,"36047041700","3","3041700"
"349",3565,"Census Tract 419, Kings County, New York","36","47","041900",3,0.000841514726507714,"36047041900","3","3041900"
"350",1768,"Census Tract 420, Kings County, New York","36","47","042000",1,0.000565610859728507,"36047042000","3","3042000"
"351",4020,"Census Tract 426, Kings County, New York","36","47","042600",2,0.000497512437810945,"36047042600","3","3042600"
"352",6366,"Census Tract 427, Kings County, New York","36","47","042700",1,0.000157084511467169,"36047042700","3","3042700"
"353",3856,"Census Tract 428, Kings County, New York","36","47","042800",1,0.000259336099585062,"36047042800","3","3042800"
"354",6010,"Census Tract 429, Kings County, New York","36","47","042900",3,0.000499168053244592,"36047042900","3","3042900"
"355",5441,"Census Tract 431, Kings County, New York","36","47","043100",3,0.000551369233596765,"36047043100","3","3043100"
"356",3678,"Census Tract 434, Kings County, New York","36","47","043400",1,0.000271886895051658,"36047043400","3","3043400"
"357",4724,"Census Tract 437, Kings County, New York","36","47","043700",8,0.00169348010160881,"36047043700","3","3043700"
"358",3461,"Census Tract 439, Kings County, New York","36","47","043900",3,0.000866801502455938,"36047043900","3","3043900"
"359",2720,"Census Tract 440, Kings County, New York","36","47","044000",1,0.000367647058823529,"36047044000","3","3044000"
"360",6648,"Census Tract 441, Kings County, New York","36","47","044100",4,0.000601684717208183,"36047044100","3","3044100"
"361",2628,"Census Tract 442, Kings County, New York","36","47","044200",1,0.000380517503805175,"36047044200","3","3044200"
"362",3061,"Census Tract 444, Kings County, New York","36","47","044400",1,0.000326690623979092,"36047044400","3","3044400"
"363",1880,"Census Tract 447, Kings County, New York","36","47","044700",1,0.000531914893617021,"36047044700","3","3044700"
"364",2581,"Census Tract 449, Kings County, New York","36","47","044900",1,0.000387446726075165,"36047044900","3","3044900"
"365",1822,"Census Tract 453, Kings County, New York","36","47","045300",1,0.000548847420417124,"36047045300","3","3045300"
"366",2245,"Census Tract 456, Kings County, New York","36","47","045600",1,0.00044543429844098,"36047045600","3","3045600"
"367",3154,"Census Tract 464, Kings County, New York","36","47","046400",2,0.000634115409004439,"36047046400","3","3046400"
"368",1570,"Census Tract 468, Kings County, New York","36","47","046800",1,0.000636942675159236,"36047046800","3","3046800"
"369",2619,"Census Tract 481, Kings County, New York","36","47","048100",4,0.00152730049637266,"36047048100","3","3048100"
"370",4615,"Census Tract 484, Kings County, New York","36","47","048400",2,0.000433369447453954,"36047048400","3","3048400"
"371",2399,"Census Tract 485, Kings County, New York","36","47","048500",3,0.00125052105043768,"36047048500","3","3048500"
"372",3492,"Census Tract 486, Kings County, New York","36","47","048600",1,0.000286368843069874,"36047048600","3","3048600"
"373",2678,"Census Tract 501, Kings County, New York","36","47","050100",1,0.000373412994772218,"36047050100","3","3050100"
"374",2462,"Census Tract 502.02, Kings County, New York","36","47","050202",1,0.000406173842404549,"36047050202","3","3050202"
"375",6220,"Census Tract 506, Kings County, New York","36","47","050600",2,0.000321543408360129,"36047050600","3","3050600"
"376",1684,"Census Tract 507, Kings County, New York","36","47","050700",1,0.000593824228028504,"36047050700","3","3050700"
"377",3897,"Census Tract 508.01, Kings County, New York","36","47","050801",1,0.000256607646907878,"36047050801","3","3050801"
"378",3870,"Census Tract 510.01, Kings County, New York","36","47","051001",1,0.000258397932816537,"36047051001","3","3051001"
"379",4520,"Census Tract 513, Kings County, New York","36","47","051300",5,0.00110619469026549,"36047051300","3","3051300"
"380",7620,"Census Tract 514, Kings County, New York","36","47","051400",1,0.000131233595800525,"36047051400","3","3051400"
"381",3211,"Census Tract 519, Kings County, New York","36","47","051900",2,0.000622858922454064,"36047051900","3","3051900"
"382",5369,"Census Tract 523, Kings County, New York","36","47","052300",2,0.000372508847085118,"36047052300","3","3052300"
"383",6941,"Census Tract 527, Kings County, New York","36","47","052700",1,0.000144071459443884,"36047052700","3","3052700"
"384",1927,"Census Tract 528, Kings County, New York","36","47","052800",1,0.000518941359626362,"36047052800","3","3052800"
"385",4352,"Census Tract 542, Kings County, New York","36","47","054200",2,0.000459558823529412,"36047054200","3","3054200"
"386",8475,"Census Tract 545, Kings County, New York","36","47","054500",1,0.000117994100294985,"36047054500","3","3054500"
"387",2002,"Census Tract 548, Kings County, New York","36","47","054800",1,0.0004995004995005,"36047054800","3","3054800"
"388",3010,"Census Tract 549, Kings County, New York","36","47","054900",2,0.000664451827242525,"36047054900","3","3054900"
"389",4346,"Census Tract 551, Kings County, New York","36","47","055100",1,0.000230096640589047,"36047055100","3","3055100"
"390",2409,"Census Tract 553, Kings County, New York","36","47","055300",1,0.0004151100041511,"36047055300","3","3055300"
"391",1638,"Census Tract 555, Kings County, New York","36","47","055500",1,0.000610500610500611,"36047055500","3","3055500"
"392",1404,"Census Tract 557, Kings County, New York","36","47","055700",1,0.000712250712250712,"36047055700","3","3055700"
"393",4090,"Census Tract 563, Kings County, New York","36","47","056300",1,0.000244498777506112,"36047056300","3","3056300"
"394",2603,"Census Tract 566, Kings County, New York","36","47","056600",1,0.000384172109104879,"36047056600","3","3056600"
"395",4324,"Census Tract 571, Kings County, New York","36","47","057100",1,0.000231267345050879,"36047057100","3","3057100"
"396",2409,"Census Tract 586, Kings County, New York","36","47","058600",4,0.0016604400166044,"36047058600","3","3058600"
"397",1750,"Census Tract 589, Kings County, New York","36","47","058900",1,0.000571428571428571,"36047058900","3","3058900"
"398",1822,"Census Tract 590, Kings County, New York","36","47","059000",1,0.000548847420417124,"36047059000","3","3059000"
"399",6000,"Census Tract 600, Kings County, New York","36","47","060000",1,0.000166666666666667,"36047060000","3","3060000"
"400",5207,"Census Tract 610.04, Kings County, New York","36","47","061004",1,0.000192049164586134,"36047061004","3","3061004"
"401",1120,"Census Tract 612, Kings County, New York","36","47","061200",1,0.000892857142857143,"36047061200","3","3061200"
"402",2428,"Census Tract 730, Kings County, New York","36","47","073000",1,0.000411861614497529,"36047073000","3","3073000"
"403",1688,"Census Tract 746, Kings County, New York","36","47","074600",4,0.0023696682464455,"36047074600","3","3074600"
"404",3694,"Census Tract 792, Kings County, New York","36","47","079200",4,0.00108283703302653,"36047079200","3","3079200"
"405",4154,"Census Tract 796.01, Kings County, New York","36","47","079601",1,0.000240731824747232,"36047079601","3","3079601"
"406",5557,"Census Tract 796.02, Kings County, New York","36","47","079602",1,0.000179953212164837,"36047079602","3","3079602"
"407",3659,"Census Tract 800, Kings County, New York","36","47","080000",8,0.0021863897239683,"36047080000","3","3080000"
"408",3131,"Census Tract 804, Kings County, New York","36","47","080400",1,0.000319386777387416,"36047080400","3","3080400"
"409",1875,"Census Tract 810, Kings County, New York","36","47","081000",2,0.00106666666666667,"36047081000","3","3081000"
"410",2892,"Census Tract 814, Kings County, New York","36","47","081400",3,0.00103734439834025,"36047081400","3","3081400"
"411",6291,"Census Tract 826, Kings County, New York","36","47","082600",1,0.000158957240502305,"36047082600","3","3082600"
"412",5822,"Census Tract 830, Kings County, New York","36","47","083000",1,0.000171762281003092,"36047083000","3","3083000"
"413",2573,"Census Tract 840, Kings County, New York","36","47","084000",5,0.00194325689856199,"36047084000","3","3084000"
"414",3023,"Census Tract 860, Kings County, New York","36","47","086000",1,0.000330797221303341,"36047086000","3","3086000"
"415",2991,"Census Tract 868, Kings County, New York","36","47","086800",1,0.000334336342360415,"36047086800","3","3086800"
"416",6261,"Census Tract 882, Kings County, New York","36","47","088200",1,0.000159718894745248,"36047088200","3","3088200"
"417",4236,"Census Tract 888, Kings County, New York","36","47","088800",1,0.000236071765816808,"36047088800","3","3088800"
"418",3169,"Census Tract 892, Kings County, New York","36","47","089200",1,0.000315556958030925,"36047089200","3","3089200"
"419",3384,"Census Tract 896, Kings County, New York","36","47","089600",1,0.000295508274231678,"36047089600","3","3089600"
"420",5470,"Census Tract 900, Kings County, New York","36","47","090000",1,0.000182815356489945,"36047090000","3","3090000"
"421",2978,"Census Tract 908, Kings County, New York","36","47","090800",2,0.000671591672263264,"36047090800","3","3090800"
"422",2342,"Census Tract 924, Kings County, New York","36","47","092400",1,0.000426985482493595,"36047092400","3","3092400"
"423",1264,"Census Tract 932, Kings County, New York","36","47","093200",1,0.000791139240506329,"36047093200","3","3093200"
"424",4067,"Census Tract 954, Kings County, New York","36","47","095400",1,0.00024588148512417,"36047095400","3","3095400"
"425",1583,"Census Tract 968, Kings County, New York","36","47","096800",1,0.000631711939355654,"36047096800","3","3096800"
"426",4288,"Census Tract 982, Kings County, New York","36","47","098200",3,0.000699626865671642,"36047098200","3","3098200"
"427",2972,"Census Tract 986, Kings County, New York","36","47","098600",1,0.000336473755047106,"36047098600","3","3098600"
"428",2933,"Census Tract 988, Kings County, New York","36","47","098800",1,0.000340947834981248,"36047098800","3","3098800"
"429",1620,"Census Tract 992, Kings County, New York","36","47","099200",2,0.00123456790123457,"36047099200","3","3099200"
"430",1757,"Census Tract 1028, Kings County, New York","36","47","102800",1,0.000569151963574274,"36047102800","3","3102800"
"431",3652,"Census Tract 1120, Kings County, New York","36","47","112000",1,0.000273822562979189,"36047112000","3","3112000"
"432",2230,"Census Tract 1168, Kings County, New York","36","47","116800",1,0.000448430493273543,"36047116800","3","3116800"
"433",2191,"Census Tract 1170, Kings County, New York","36","47","117000",1,0.000456412596987677,"36047117000","3","3117000"
"434",4508,"Census Tract 1174, Kings County, New York","36","47","117400",1,0.000221827861579414,"36047117400","3","3117400"
"435",2981,"Census Tract 1176.01, Kings County, New York","36","47","117601",1,0.000335457900033546,"36047117601","3","3117601"
"436",3716,"Census Tract 1176.02, Kings County, New York","36","47","117602",1,0.000269106566200215,"36047117602","3","3117602"
"437",3521,"Census Tract 1182.02, Kings County, New York","36","47","118202",3,0.000852030673104232,"36047118202","3","3118202"
"438",5316,"Census Tract 1184, Kings County, New York","36","47","118400",2,0.000376222723852521,"36047118400","3","3118400"
"439",2292,"Census Tract 1190, Kings County, New York","36","47","119000",1,0.00043630017452007,"36047119000","3","3119000"
"440",2922,"Census Tract 1192, Kings County, New York","36","47","119200",4,0.00136892539356605,"36047119200","3","3119200"
"441",3577,"Census Tract 1194, Kings County, New York","36","47","119400",1,0.000279563880346659,"36047119400","3","3119400"
"442",5644,"Census Tract 1237, Kings County, New York","36","47","123700",2,0.000354358610914245,"36047123700","3","3123700"
"443",10324,"Census Tract 6, New York County, New York","36","61","000600",3,0.000290585044556374,"36061000600","1","1000600"
"444",5085,"Census Tract 7, New York County, New York","36","61","000700",4,0.000786627335299902,"36061000700","1","1000700"
"445",12129,"Census Tract 8, New York County, New York","36","61","000800",3,0.000247341083353945,"36061000800","1","1000800"
"446",3826,"Census Tract 12, New York County, New York","36","61","001200",1,0.000261369576581286,"36061001200","1","1001200"
"447",3127,"Census Tract 14.02, New York County, New York","36","61","001402",2,0.000639590661976335,"36061001402","1","1001402"
"448",7885,"Census Tract 16, New York County, New York","36","61","001600",1,0.000126823081800888,"36061001600","1","1001600"
"449",8078,"Census Tract 18, New York County, New York","36","61","001800",4,0.000495172072295123,"36061001800","1","1001800"
"450",5129,"Census Tract 20, New York County, New York","36","61","002000",1,0.000194969779684149,"36061002000","1","1002000"
"451",4087,"Census Tract 21, New York County, New York","36","61","002100",3,0.000734034744311231,"36061002100","1","1002100"
"452",1875,"Census Tract 22.02, New York County, New York","36","61","002202",2,0.00106666666666667,"36061002202","1","1002202"
"453",4499,"Census Tract 24, New York County, New York","36","61","002400",1,0.000222271615914648,"36061002400","1","1002400"
"454",5406,"Census Tract 25, New York County, New York","36","61","002500",1,0.000184979652238254,"36061002500","1","1002500"
"455",3996,"Census Tract 26.01, New York County, New York","36","61","002601",1,0.00025025025025025,"36061002601","1","1002601"
"456",4483,"Census Tract 26.02, New York County, New York","36","61","002602",3,0.000669194735668079,"36061002602","1","1002602"
"457",7030,"Census Tract 28, New York County, New York","36","61","002800",5,0.000711237553342817,"36061002800","1","1002800"
"458",4384,"Census Tract 30.01, New York County, New York","36","61","003001",1,0.000228102189781022,"36061003001","1","1003001"
"459",2671,"Census Tract 31, New York County, New York","36","61","003100",1,0.000374391613627855,"36061003100","1","1003100"
"460",8463,"Census Tract 32, New York County, New York","36","61","003200",2,0.000236322816967978,"36061003200","1","1003200"
"461",4848,"Census Tract 33, New York County, New York","36","61","003300",2,0.000412541254125413,"36061003300","1","1003300"
"462",6534,"Census Tract 34, New York County, New York","36","61","003400",1,0.000153045607591062,"36061003400","1","1003400"
"463",2343,"Census Tract 36.02, New York County, New York","36","61","003602",3,0.00128040973111396,"36061003602","1","1003602"
"464",8358,"Census Tract 38, New York County, New York","36","61","003800",3,0.000358937544867193,"36061003800","1","1003800"
"465",8458,"Census Tract 40, New York County, New York","36","61","004000",2,0.000236462520690471,"36061004000","1","1004000"
"466",8403,"Census Tract 41, New York County, New York","36","61","004100",1,0.00011900511722004,"36061004100","1","1004100"
"467",4591,"Census Tract 43, New York County, New York","36","61","004300",5,0.00108908734480505,"36061004300","1","1004300"
"468",17228,"Census Tract 44, New York County, New York","36","61","004400",1,5.80450429533318e-05,"36061004400","1","1004400"
"469",2439,"Census Tract 47, New York County, New York","36","61","004700",2,0.000820008200082001,"36061004700","1","1004700"
"470",6683,"Census Tract 48, New York County, New York","36","61","004800",2,0.000299266796348945,"36061004800","1","1004800"
"471",4195,"Census Tract 54, New York County, New York","36","61","005400",1,0.000238379022646007,"36061005400","1","1005400"
"472",3996,"Census Tract 55.01, New York County, New York","36","61","005501",2,0.0005005005005005,"36061005501","1","1005501"
"473",3270,"Census Tract 58, New York County, New York","36","61","005800",2,0.000611620795107034,"36061005800","1","1005800"
"474",5269,"Census Tract 59, New York County, New York","36","61","005900",2,0.000379578667678876,"36061005900","1","1005900"
"475",4843,"Census Tract 62, New York County, New York","36","61","006200",2,0.000412967169110056,"36061006200","1","1006200"
"476",12871,"Census Tract 66, New York County, New York","36","61","006600",3,0.000233082122601196,"36061006600","1","1006600"
"477",5872,"Census Tract 67, New York County, New York","36","61","006700",1,0.000170299727520436,"36061006700","1","1006700"
"478",5597,"Census Tract 68, New York County, New York","36","61","006800",3,0.000536001429337145,"36061006800","1","1006800"
"479",2723,"Census Tract 69, New York County, New York","36","61","006900",1,0.000367242012486228,"36061006900","1","1006900"
"480",9024,"Census Tract 70, New York County, New York","36","61","007000",3,0.000332446808510638,"36061007000","1","1007000"
"481",8370,"Census Tract 72, New York County, New York","36","61","007200",1,0.0001194743130227,"36061007200","1","1007200"
"482",6321,"Census Tract 73, New York County, New York","36","61","007300",5,0.000791014080050625,"36061007300","1","1007300"
"483",4284,"Census Tract 74, New York County, New York","36","61","007400",2,0.000466853408029879,"36061007400","1","1007400"
"484",4189,"Census Tract 75, New York County, New York","36","61","007500",2,0.00047744091668656,"36061007500","1","1007500"
"485",5574,"Census Tract 77, New York County, New York","36","61","007700",2,0.00035880875493362,"36061007700","1","1007700"
"486",7456,"Census Tract 78, New York County, New York","36","61","007800",3,0.000402360515021459,"36061007800","1","1007800"
"487",7644,"Census Tract 81, New York County, New York","36","61","008100",1,0.000130821559392988,"36061008100","1","1008100"
"488",6645,"Census Tract 88, New York County, New York","36","61","008800",1,0.000150489089541008,"36061008800","1","1008800"
"489",5382,"Census Tract 89, New York County, New York","36","61","008900",1,0.000185804533630621,"36061008900","1","1008900"
"490",6250,"Census Tract 91, New York County, New York","36","61","009100",8,0.00128,"36061009100","1","1009100"
"491",1596,"Census Tract 92, New York County, New York","36","61","009200",3,0.0018796992481203,"36061009200","1","1009200"
"492",26,"Census Tract 94, New York County, New York","36","61","009400",1,0.0384615384615385,"36061009400","1","1009400"
"493",88,"Census Tract 96, New York County, New York","36","61","009600",4,0.0454545454545455,"36061009600","1","1009600"
"494",4882,"Census Tract 97, New York County, New York","36","61","009700",1,0.000204834084391643,"36061009700","1","1009700"
"495",189,"Census Tract 102, New York County, New York","36","61","010200",2,0.0105820105820106,"36061010200","1","1010200"
"496",2002,"Census Tract 103, New York County, New York","36","61","010300",1,0.0004995004995005,"36061010300","1","1010300"
"497",981,"Census Tract 104, New York County, New York","36","61","010400",1,0.00101936799184506,"36061010400","1","1010400"
"498",8229,"Census Tract 108, New York County, New York","36","61","010800",3,0.000364564345607,"36061010800","1","1010800"
"499",6827,"Census Tract 110, New York County, New York","36","61","011000",1,0.000146477222791856,"36061011000","1","1011000"
"500",810,"Census Tract 112.01, New York County, New York","36","61","011201",1,0.00123456790123457,"36061011201","1","1011201"
"501",195,"Census Tract 113, New York County, New York","36","61","011300",2,0.0102564102564103,"36061011300","1","1011300"
"502",3557,"Census Tract 116, New York County, New York","36","61","011600",2,0.000562271577171774,"36061011600","1","1011600"
"503",1521,"Census Tract 117, New York County, New York","36","61","011700",4,0.00262984878369494,"36061011700","1","1011700"
"504",4113,"Census Tract 120, New York County, New York","36","61","012000",1,0.000243131534159981,"36061012000","1","1012000"
"505",9488,"Census Tract 121, New York County, New York","36","61","012100",2,0.00021079258010118,"36061012100","1","1012100"
"506",3088,"Census Tract 122, New York County, New York","36","61","012200",2,0.000647668393782383,"36061012200","1","1012200"
"507",2111,"Census Tract 125, New York County, New York","36","61","012500",1,0.000473709142586452,"36061012500","1","1012500"
"508",13002,"Census Tract 126, New York County, New York","36","61","012600",4,0.000307644977695739,"36061012600","1","1012600"
"509",7039,"Census Tract 127, New York County, New York","36","61","012700",3,0.000426196902969172,"36061012700","1","1012700"
"510",5101,"Census Tract 129, New York County, New York","36","61","012900",2,0.000392079984316801,"36061012900","1","1012900"
"511",2704,"Census Tract 131, New York County, New York","36","61","013100",1,0.000369822485207101,"36061013100","1","1013100"
"512",5382,"Census Tract 135, New York County, New York","36","61","013500",1,0.000185804533630621,"36061013500","1","1013500"
"513",15377,"Census Tract 136, New York County, New York","36","61","013600",1,6.50321909345126e-05,"36061013600","1","1013600"
"514",13614,"Census Tract 138, New York County, New York","36","61","013800",2,0.000146907595122668,"36061013800","1","1013800"
